AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,n1,n2,N1,N2,Len,Voc,Vol,Dif,Eff,AllocOps,DeallocOps,DerefUse,UniqueDerefUse,DerefSet,UniqueDerefSet,AgingRelatedBugs
8,43,1,63,284,42,7,7,7,3,51,8,43,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,382,63,275,43,197,42,0,9,0,0,182,223,34,0,189,0,0,0,0,0,18,18,18,15,0,2,0,0,0.15,42,0,0,23,87,225,826,572,1398,312,8753,97,240014,0,0,3,2,7,1,0
7,30,10,87,320,173,6,6,8,4,48,7,30,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,577,87,316,61,226,173,0,4,0,0,196,254,50,0,204,0,0,0,0,0,14,14,20,9,0,3,0,0,0.55,58,0,0,41,171,246,1176,956,2132,417,12660,290,720743,0,0,57,12,20,8,0
6,32,0,25,108,30,6,6,8,1,38,6,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,163,25,98,15,72,30,0,10,0,0,69,88,11,0,77,0,0,0,0,0,12,12,18,3,0,2,0,0,0.31,19,0,0,5,46,75,330,283,613,121,3560,74,159974,1,1,11,1,7,2,0
2,17,1,24,130,36,3,2,3,1,19,2,15,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,189,24,105,32,66,36,5,20,0,0,57,73,18,0,55,0,0,0,0,0,5,4,5,4,0,2,0,0,0.34,16,0,0,9,93,102,345,252,597,195,3146,106,77899,0,0,10,6,2,2,0
6,30,0,54,235,35,8,8,10,3,36,6,30,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,323,54,216,44,154,35,0,19,0,0,128,185,35,1,149,0,0,0,0,0,24,23,30,14,0,4,0,0,0.16,58,0,0,26,116,177,720,461,1181,293,7368,132,313914,0,3,23,11,3,2,0
3,42,2,13,104,49,8,7,11,6,47,3,42,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,166,13,94,27,68,49,0,10,0,0,56,73,18,0,55,0,0,0,0,0,9,9,15,7,0,4,0,0,0.52,16,0,0,13,53,58,288,160,448,111,2583,79,103241,0,0,12,5,4,4,0
5,67,8,8,77,47,14,14,14,9,80,5,67,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132,8,68,7,49,47,0,9,0,0,40,52,4,3,45,0,0,0,0,0,14,14,14,9,0,4,0,0,0.69,14,0,0,9,18,49,199,141,340,67,2062,25,51550,1,0,10,2,2,1,0
1,40,0,8,129,35,11,2,11,1,41,1,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,172,8,124,15,101,35,0,5,0,0,76,113,15,0,98,0,0,0,0,0,22,2,22,1,0,1,0,0,0.28,32,0,0,3,51,206,757,418,1175,257,7570,50,128177,0,0,10,2,0,0,0
2,109,0,5,119,35,22,22,24,12,111,2,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159,5,112,11,81,35,0,7,0,0,63,87,12,0,75,0,0,0,0,0,22,22,24,12,0,4,0,0,0.31,22,0,0,12,25,68,327,226,553,93,3616,41,148256,0,1,14,2,0,0,0
1,23,0,4,30,35,4,4,4,3,24,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,4,24,8,12,35,0,6,0,0,13,15,5,0,10,0,0,0,0,0,4,4,4,3,0,2,0,0,1.46,4,0,0,3,18,19,60,35,95,37,494,16,7904,0,0,2,1,0,0,0
1,43,0,4,51,35,8,8,8,7,44,1,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,4,45,8,28,35,0,6,0,0,28,36,7,0,29,0,0,0,0,0,8,8,8,7,0,2,0,0,0.78,8,0,0,7,21,31,130,78,208,52,1185,26,30810,0,1,6,2,0,0,0
1,35,0,3,42,35,5,5,5,5,36,1,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,36,10,19,35,0,6,0,0,22,25,7,0,18,0,0,0,0,0,5,5,5,5,0,1,0,0,0.97,5,0,0,5,20,30,105,75,180,50,1015,25,25375,0,0,6,1,0,0,0
1,19,0,4,26,35,4,4,4,3,20,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,20,6,9,35,0,6,0,0,10,12,3,0,9,0,0,0,0,0,4,4,4,3,0,2,0,0,1.75,4,0,0,3,15,13,46,25,71,28,341,14,4774,0,0,3,1,0,0,0
8,100,7,11,112,45,22,21,22,16,115,8,100,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168,11,101,9,74,45,0,11,0,0,54,75,5,3,67,0,0,0,0,0,22,21,22,16,0,3,0,0,0.45,22,0,0,16,29,66,284,188,472,95,3100,41,127100,1,0,14,2,2,1,0
2,25,0,5,32,35,4,4,4,3,27,2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5,26,8,13,35,0,6,0,0,16,18,5,0,13,0,0,0,0,0,4,4,4,3,0,1,0,0,1.35,4,0,0,3,16,24,68,47,115,40,612,15,9180,0,0,4,1,0,0,0
1,41,0,4,48,35,7,7,7,6,42,1,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,4,42,10,23,35,0,6,0,0,26,31,7,0,24,0,0,0,0,0,7,7,7,6,0,2,0,0,0.83,7,0,0,6,23,30,117,82,199,53,1139,31,35309,0,0,9,1,0,0,0
4,55,7,28,267,84,9,9,9,2,65,4,44,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,377,28,189,34,127,83,34,49,0,0,107,141,29,0,112,0,0,0,0,0,21,21,21,5,0,3,0,0,0.44,34,0,0,8,90,204,705,497,1202,294,8099,101,334861,0,0,14,3,0,0,0
10,36,8,43,127,56,6,5,6,1,54,10,36,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,223,43,116,27,79,56,0,11,0,0,72,91,24,0,67,0,0,0,0,0,15,13,15,1,0,2,0,0,0.48,18,0,0,3,51,93,296,219,515,144,3287,57,126999,0,0,3,1,0,0,0
1,26,0,22,291,11,6,5,7,1,26,1,26,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,315,22,274,42,181,11,0,17,0,0,168,228,40,0,188,0,0,0,0,0,10,10,16,3,0,2,0,0,0.04,58,0,0,12,174,292,886,624,1510,466,8755,172,212480,0,0,32,6,0,0,0
3,34,0,19,158,29,10,6,12,4,38,3,28,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,206,19,111,18,78,29,24,25,0,0,59,101,14,2,85,0,0,0,0,0,24,11,27,14,0,5,0,0,0.26,40,0,0,17,80,120,470,268,738,200,4454,82,129399,1,2,3,2,1,1,0
2,32,0,79,934,333,8,7,9,3,33,2,31,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,79,874,196,591,333,12,50,0,0,528,729,137,4,588,0,0,0,0,0,42,42,48,24,0,6,0,0,0.38,202,0,0,78,459,619,2892,2028,4920,1078,29421,683,1854210,1,4,178,39,65,18,0
1,13,0,3,15,40,3,3,5,1,14,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,13,4,7,40,0,2,0,0,7,10,3,0,7,0,0,0,0,0,3,3,5,1,0,1,0,0,3.08,3,0,0,1,18,10,40,23,63,28,302,20,6040,0,0,5,1,0,0,0
8,37,0,10,41,5,8,8,8,8,45,8,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,10,37,5,23,5,0,4,0,0,19,27,4,0,23,0,0,0,0,0,8,8,8,8,0,1,0,0,0.14,8,0,0,8,19,31,107,66,173,50,976,20,19520,0,0,3,1,0,0,1
0,8,0,3,10,36,2,2,2,1,8,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,8,3,3,36,0,2,0,0,3,5,2,0,3,0,0,0,0,0,2,2,2,1,0,1,0,0,4.5,2,0,0,1,10,7,18,10,28,17,114,7,798,0,0,0,0,0,0,0
1,32,0,24,317,68,10,8,11,6,33,1,31,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,404,24,294,53,204,68,4,20,0,0,171,256,44,4,208,0,0,0,0,0,28,23,30,22,0,5,0,0,0.23,86,0,0,61,180,179,862,477,1339,359,7593,235,319542,1,0,51,17,13,10,0
5,15,5,17,46,63,3,3,3,3,23,5,15,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121,13,15,3,9,61,26,31,0,0,10,13,2,2,9,0,0,0,0,0,3,3,3,3,0,1,0,0,4.07,3,0,0,3,11,14,37,31,68,25,315,12,3780,0,0,0,0,0,0,0
0,10,0,3,13,53,3,3,4,1,10,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,10,4,4,53,0,3,0,0,5,7,3,0,4,0,0,0,0,0,3,3,4,1,0,1,0,0,5.3,3,0,0,1,17,12,33,26,59,29,286,18,5148,0,0,0,0,0,0,0
1,13,0,16,117,47,2,2,2,1,13,1,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,179,12,65,19,34,47,49,20,0,0,38,47,14,0,33,0,0,0,0,0,2,2,2,1,0,1,0,0,0.72,10,0,0,5,60,81,186,129,315,141,1541,45,14821,0,0,0,0,0,0,0
0,7,1,10,32,51,2,2,2,1,7,0,7,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10,28,10,9,51,0,4,0,0,8,14,6,0,8,0,0,0,0,0,2,2,3,1,0,1,0,0,1.82,6,0,0,4,32,27,57,35,92,59,365,20,2152,0,0,0,0,0,0,0
0,20,5,3,23,60,6,6,10,1,23,0,20,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,3,21,4,15,60,0,2,0,0,13,18,3,0,15,0,0,0,0,0,6,6,10,1,0,1,0,0,2.86,6,0,0,1,21,13,75,42,117,34,595,33,19635,0,0,9,3,2,2,0
4,27,17,6,29,76,8,8,10,1,43,4,27,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,6,27,4,20,76,0,2,0,0,15,23,3,1,19,0,0,0,0,0,8,8,10,1,0,1,0,0,2.81,8,0,0,1,17,12,90,48,138,29,670,34,22780,0,0,6,3,2,1,0
1,10,0,4,13,44,1,1,1,1,11,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,10,3,5,44,0,3,0,0,6,7,2,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0,4.4,1,0,0,1,10,12,25,18,43,22,191,7,1337,0,0,0,0,0,0,0
4,76,4,9,87,38,13,13,13,4,80,3,57,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,8,57,11,39,38,13,18,0,0,30,43,9,0,34,0,0,0,0,0,13,13,13,4,0,4,0,0,0.67,13,0,0,4,26,37,219,142,361,63,2157,49,105693,0,1,3,2,4,3,0
2.285714286,24.57142857,1.428571429,31.28571429,227.5714286,100.2857143,5.714285714,4.857142857,5.857142857,2.142857143,27.42857143,2.285714286,24.57142857,1.428571429,0,0,0,0,0,0,8.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,355,31.28571429,218.7142857,43.71428571,145.8571429,100.2857143,0.142857143,8.857142857,0,0,118.4285714,165,33,0.571428571,131.4285714,0,0,0,0,0,16.57142857,15.57142857,17.85714286,5.714285714,0,3.428571429,0,0,0.534285714,47,0,0,21.42857143,134.1428571,171.2857143,652.5714286,412.2857143,1064.857143,305.4285714,6070.714286,155.7142857,189460.2857,0.142857143,1.428571429,7.857142857,4.285714286,3.285714286,2,0
1,35,1,60,882,148,9,8,9,5,36,1,34,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,60,839,165,594,148,9,36,0,0,490,692,126,8,558,0,0,0,0,0,26,24,29,18,0,5,0,0,0.18,200,0,0,119,394,623,2491,1661,4152,1017,24129,529,831275,5,9,98,31,48,18,1
1,25,1,57,460,207,5,5,6,3,26,1,24,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,703,46,367,81,247,206,64,46,0,0,203,284,58,3,223,0,0,0,0,0,15,15,15,12,0,3,0,0,0.56,82,0,0,56,258,326,1149,695,1844,584,10372,260,246037,1,4,34,12,4,4,0
1,21,1,50,537,209,6,6,6,3,22,1,21,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,760,50,518,114,328,209,0,19,0,0,285,409,89,6,314,0,0,0,0,0,15,15,16,13,0,4,0,0,0.4,133,0,0,89,361,390,1470,941,2411,751,12801,411,346541,1,2,16,8,18,10,0
0,0,0,11,56,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,3,0,0,0,28,74,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,1,7,29,54,4,4,4,1,14,1,13,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,88,7,27,7,17,54,0,2,0,0,25,33,5,0,28,0,0,0,0,0,4,4,4,1,0,1,0,0,2,8,0,0,2,29,18,125,59,184,47,837,47,19692,0,0,12,6,6,2,0
0,16,0,28,272,60,4,4,4,1,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,358,28,266,56,170,60,0,6,0,0,143,203,40,0,163,0,0,0,0,0,12,12,15,7,0,3,0,0,0.23,65,0,0,30,216,211,898,581,1479,427,7171,312,186925,1,4,69,15,52,17,0
2,94,6,23,405,365,22,14,24,3,96,2,89,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,758,23,370,50,297,363,13,26,0,0,241,326,45,0,281,0,0,0,0,0,33,29,34,7,0,4,0,0,0.98,86,0,0,15,101,285,1052,702,1754,386,12051,119,455064,1,10,47,17,7,5,0
2,53,4,73,1354,251,12,11,14,6,57,2,51,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,72,1281,149,987,250,55,26,0,0,707,996,124,6,866,0,0,0,0,0,35,35,40,20,0,4,0,0,0.2,296,0,0,151,512,1105,4386,3080,7466,1617,47490,667,2004585,20,3,254,40,49,25,0
2,23,1,38,276,70,4,4,5,2,25,2,23,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,374,38,270,72,166,70,0,6,0,0,159,204,61,1,142,0,0,0,0,0,12,12,19,6,0,4,0,0,0.26,46,0,0,22,181,248,829,562,1391,429,7897,192,205436,1,0,29,11,18,7,0
1,52,0,7,55,60,19,19,23,6,53,1,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121,7,53,7,42,60,0,2,0,0,37,53,6,4,43,0,0,0,0,0,19,19,23,6,0,5,0,0,1.13,19,0,0,6,22,44,203,135,338,66,2043,33,67419,0,0,16,2,1,1,0
2,41,1,18,197,64,9,5,10,3,43,2,41,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,275,18,195,48,154,64,0,2,0,0,115,151,18,0,133,0,0,0,0,0,26,8,26,5,0,4,0,0,0.33,36,0,0,14,70,120,516,348,864,190,5406,90,219253,0,0,9,5,28,3,0
0,0,0,2,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,1,1,1,73,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,3,101,1608,451,9,9,10,3,50,1,37,3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,97,1210,214,872,421,308,141,0,0,739,1017,182,4,831,0,0,0,0,0,57,57,64,21,0,5,0,0,0.35,276,0,0,99,523,1189,4167,2956,7123,1712,46215,583,1620316,2,20,110,35,32,18,0
0,25,0,33,626,129,8,8,8,2,26,0,25,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,757,33,616,110,431,129,0,10,0,0,316,507,87,0,420,0,0,0,0,0,38,38,39,12,0,3,0,0,0.21,191,0,0,68,275,349,1601,1058,2659,624,13942,355,453960,0,6,30,7,5,2,0
1,44,3,26,297,158,10,9,10,4,47,1,42,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,460,25,274,51,192,158,11,13,0,0,164,219,45,0,174,0,0,0,0,0,25,22,28,11,0,4,0,0,0.58,57,0,0,26,113,190,793,541,1334,303,8142,153,332660,1,5,25,8,11,5,0
0,0,0,11,65,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,7,0,0,0,59,58,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,42,10,50,286,115,10,10,11,6,58,6,42,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,449,50,268,48,199,115,0,18,0,0,136,195,28,0,167,0,0,0,0,0,25,25,28,20,0,3,0,0,0.43,59,0,0,39,129,177,798,542,1340,306,8126,178,376455,0,1,10,5,5,4,0
0.714285714,4.714285714,0.571428571,18.57142857,83.85714286,26.85714286,1,1,1.142857143,0.428571429,5.857142857,0.714285714,4.571428571,0.571428571,0,0,0,0,0,0,4.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,128.8571429,18.57142857,78.42857143,14.85714286,51.28571429,26.85714286,0.285714286,5.142857143,0,0,42,57.85714286,10.42857143,0.285714286,47.14285714,0,0,0,0,0,4.571428571,4.571428571,4.857142857,2.142857143,0,1,0,0,0.114285714,15.71428571,0,0,9.571428571,48.14285714,63.28571429,220.1428571,166.4285714,386.5714286,111.4285714,2261,50.28571429,89366.85714,0,0.142857143,5.857142857,1.571428571,2.428571429,0.285714286,0
1,12,4,39,182,135,2,2,2,1,17,1,12,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,356,39,166,42,89,135,0,16,0,0,79,107,27,1,79,0,0,0,0,0,13,13,17,6,0,4,0,0,0.81,28,0,0,19,106,119,412,292,704,225,4275,97,165232,0,0,16,4,0,0,0
1,8,1,25,117,61,1,1,1,1,9,1,8,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,203,25,102,31,43,61,0,15,0,0,41,58,18,0,40,0,0,0,0,0,3,3,3,1,0,1,0,0,0.6,17,0,0,13,88,80,191,132,323,168,1582,56,26902,0,1,0,0,0,0,0
0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,17,78,52,1,1,1,1,5,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,147,17,67,26,15,52,0,11,0,0,14,27,13,0,14,0,0,0,0,0,1,1,1,1,0,0,0,0,0.78,13,0,0,13,63,33,73,36,109,96,322,28,839,0,0,0,0,0,0,0
2,17,2,46,259,89,3,3,3,2,20,2,16,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,393,46,241,50,147,89,3,15,0,0,134,183,35,2,146,0,0,0,0,0,17,17,19,8,0,4,0,0,0.37,49,0,0,36,163,220,688,520,1208,383,7050,157,270996,0,1,24,9,9,2,0
0,8,1,23,107,58,2,2,2,1,8,0,7,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,187,23,96,32,38,58,0,11,0,0,35,53,19,0,34,0,0,0,0,0,5,5,5,1,0,1,0,0,0.6,20,0,0,13,83,77,178,118,296,160,1414,49,19703,1,1,0,0,0,0,0
0,6,0,20,91,52,1,1,1,1,6,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,163,20,81,30,20,52,0,10,0,0,19,35,15,0,20,0,0,0,0,0,2,2,2,1,0,1,0,0,0.64,16,0,0,15,76,49,98,53,151,125,503,34,1663,0,0,0,0,0,0,0
1,8,1,25,115,68,1,1,1,1,10,1,7,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,208,25,96,30,39,68,2,17,0,0,37,54,17,0,37,0,0,0,0,0,5,5,5,1,0,1,0,0,0.71,17,0,0,13,78,71,185,129,314,149,1617,48,33633,0,0,0,0,0,0,0
2,18,2,48,275,89,3,3,4,2,22,2,17,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,411,48,257,59,161,89,3,15,0,0,143,193,39,2,152,0,0,0,0,0,17,17,19,8,0,4,0,0,0.35,50,0,0,36,174,233,743,558,1301,407,7624,172,284465,0,1,25,10,9,2,0
0,5,0,16,67,32,1,1,1,1,5,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,115,16,64,26,12,32,0,3,0,0,12,25,13,0,12,0,0,0,0,0,1,1,1,1,0,0,0,0,0.5,13,0,0,13,62,26,65,27,92,88,248,26,513,0,0,0,0,0,0,0
1,8,0,27,117,63,2,2,2,1,9,1,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,207,27,104,30,45,63,0,13,0,0,39,59,17,0,42,0,0,0,0,0,6,6,6,1,0,2,0,0,0.61,20,0,0,13,82,79,197,137,334,161,1639,53,30707,0,0,0,0,0,0,0
1,13,1,41,218,63,3,3,3,2,15,1,13,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,322,41,203,44,116,63,0,15,0,0,100,144,28,0,116,0,0,0,0,0,9,9,9,8,0,4,0,0,0.31,44,0,0,38,144,190,476,345,821,334,4381,108,80808,0,0,12,5,4,1,0
1,13,1,41,218,63,3,3,3,2,15,1,13,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,322,41,203,44,116,63,0,15,0,0,100,144,28,0,116,0,0,0,0,0,9,9,9,8,0,4,0,0,0.31,44,0,0,38,141,186,450,319,769,327,4051,102,66971,0,0,12,5,4,1,0
0,6,0,21,93,52,1,1,1,1,6,0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,166,21,83,30,22,52,0,10,0,0,20,37,15,0,22,0,0,0,0,0,3,3,3,3,0,1,0,0,0.63,17,0,0,17,77,47,102,54,156,124,520,35,1951,0,0,0,0,0,0,0
0,6,0,20,96,54,1,1,1,1,6,0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,170,20,86,30,24,54,0,10,0,0,21,38,15,0,23,0,0,0,0,0,2,2,2,1,0,1,0,0,0.63,17,0,0,15,80,59,113,64,177,139,628,36,2201,0,0,0,0,0,0,0
1,7,0,29,108,56,1,1,1,1,9,1,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,193,29,95,29,38,56,0,13,0,0,38,54,16,0,38,0,0,0,0,0,4,4,4,1,0,1,0,0,0.59,16,0,0,13,78,67,169,117,286,145,1366,49,24685,0,0,0,0,0,0,0
1,7,1,32,132,71,1,1,1,1,9,1,7,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,233,32,117,38,45,71,0,15,0,0,45,65,22,0,43,0,0,0,0,0,4,4,4,1,0,1,0,0,0.61,20,0,0,16,112,94,215,150,365,206,1712,71,27472,0,0,0,0,0,0,0
1,11,0,30,157,62,2,2,2,1,12,1,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,247,30,144,35,73,62,1,12,0,0,63,92,21,0,71,0,0,0,0,0,8,8,10,7,0,4,0,0,0.43,29,0,0,20,111,106,311,224,535,217,2779,95,69008,0,0,0,0,0,0,0
1,9,1,28,142,60,2,2,2,1,10,1,9,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,230,28,128,46,54,60,0,14,0,0,50,74,26,0,48,0,0,0,0,0,5,5,5,4,0,2,0,0,0.47,24,0,0,21,114,107,275,173,448,221,2205,77,39596,1,1,2,1,0,0,0
0,6,0,20,99,53,1,1,1,1,6,0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,172,20,86,30,24,53,0,13,0,0,21,38,15,0,23,0,0,0,0,0,2,2,2,1,0,1,0,0,0.62,17,0,0,15,80,54,109,60,169,134,581,37,2163,0,0,0,0,0,0,0
1,6,0,32,94,52,1,1,1,1,6,1,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,178,32,81,30,20,52,0,13,0,0,19,35,15,0,20,0,0,0,0,0,2,2,2,1,0,1,0,0,0.64,16,0,0,15,76,46,96,51,147,122,477,35,1709,0,0,0,0,0,0,0
1,9,1,29,135,63,2,2,2,1,11,1,9,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,227,29,119,34,57,63,0,16,0,0,50,73,21,0,52,0,0,0,0,0,6,6,6,4,0,3,0,0,0.53,23,0,0,16,100,100,250,181,431,200,2210,72,44809,0,0,0,0,0,0,0
2,21,3,74,450,115,4,4,5,2,26,2,20,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,629,71,397,87,262,111,31,37,0,0,191,274,57,0,217,0,0,0,0,0,31,31,43,16,0,4,0,0,0.28,84,0,0,51,244,353,1164,824,1988,597,12134,248,492906,1,2,48,11,4,2,0
